datetime,year,month,day,hour,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,zone_9,target,workday
2004-12-18 12:00:00,2004,12,18,12,50.0,39.0,44.0,53.0,48.0,47.0,47.0,49.0,43.0,47.0,41.0,69552.0,65331.0,0
2004-12-18 13:00:00,2004,12,18,13,51.0,43.0,47.0,54.0,49.0,50.0,50.0,52.0,45.0,50.0,43.0,65331.0,65520.0,0
2004-12-18 14:00:00,2004,12,18,14,52.0,46.0,48.0,54.0,49.0,52.0,53.0,54.0,48.0,52.0,45.0,65520.0,66087.0,0
2004-12-18 15:00:00,2004,12,18,15,51.0,47.0,48.0,54.0,49.0,52.0,54.0,55.0,50.0,52.0,46.0,66087.0,66234.0,0
2004-12-18 16:00:00,2004,12,18,16,49.0,46.0,48.0,53.0,47.0,51.0,51.0,53.0,50.0,52.0,47.0,66234.0,66864.0,0
2004-12-18 17:00:00,2004,12,18,17,46.0,43.0,46.0,47.0,42.0,44.0,47.0,45.0,45.0,45.0,45.0,66864.0,66801.0,0
2004-12-18 18:00:00,2004,12,18,18,41.0,37.0,43.0,41.0,40.0,38.0,39.0,38.0,37.0,38.0,40.0,66801.0,70707.0,0
2004-12-18 19:00:00,2004,12,18,19,38.0,32.0,38.0,37.0,37.0,35.0,37.0,35.0,35.0,34.0,35.0,70707.0,78477.0,0
2004-12-18 20:00:00,2004,12,18,20,38.0,30.0,37.0,35.0,36.0,33.0,36.0,31.0,33.0,32.0,32.0,78477.0,79107.0,0
2004-12-18 21:00:00,2004,12,18,21,36.0,29.0,37.0,34.0,34.0,33.0,34.0,31.0,32.0,31.0,28.0,79107.0,79065.0,0
2004-12-18 22:00:00,2004,12,18,22,34.0,29.0,36.0,33.0,32.0,31.0,32.0,30.0,30.0,30.0,29.0,79065.0,78246.0,0
2004-12-18 23:00:00,2004,12,18,23,32.0,28.0,33.0,31.0,33.0,29.0,30.0,29.0,30.0,29.0,28.0,78246.0,78435.0,0
2004-12-19 00:00:00,2004,12,19,0,32.0,30.0,32.0,30.0,31.0,29.0,30.0,28.0,29.0,28.0,29.0,78435.0,77889.0,0
2004-12-19 01:00:00,2004,12,19,1,32.0,29.0,30.0,30.0,31.0,28.0,29.0,28.0,28.0,28.0,29.0,77889.0,77616.0,0
2004-12-19 02:00:00,2004,12,19,2,32.0,37.0,29.0,30.0,29.0,30.0,29.0,26.0,28.0,28.0,33.0,77616.0,69951.0,0
2004-12-19 03:00:00,2004,12,19,3,32.0,34.0,30.0,29.0,29.0,27.0,28.0,26.0,27.0,27.0,32.0,69951.0,66444.0,0
2004-12-19 04:00:00,2004,12,19,4,31.0,35.0,28.0,29.0,28.0,29.0,29.0,25.0,27.0,27.0,32.0,66444.0,66675.0,0
2004-12-19 05:00:00,2004,12,19,5,31.0,31.0,30.0,29.0,29.0,29.0,29.0,26.0,27.0,28.0,29.0,66675.0,66612.0,0
2004-12-19 06:00:00,2004,12,19,6,30.0,29.0,30.0,29.0,29.0,27.0,28.0,26.0,27.0,27.0,29.0,66612.0,66759.0,0
2004-12-19 07:00:00,2004,12,19,7,33.0,33.0,29.0,29.0,30.0,30.0,28.0,28.0,28.0,29.0,32.0,66759.0,66927.0,0
2004-12-19 08:00:00,2004,12,19,8,38.0,36.0,30.0,31.0,31.0,34.0,30.0,30.0,30.0,32.0,33.0,66927.0,63168.0,0
2004-12-19 09:00:00,2004,12,19,9,44.0,37.0,33.0,37.0,31.0,37.0,32.0,35.0,32.0,35.0,36.0,63168.0,62643.0,0
2004-12-19 10:00:00,2004,12,19,10,46.0,37.0,34.0,41.0,36.0,38.0,35.0,37.0,33.0,37.0,37.0,62643.0,62076.0,0
2004-12-19 11:00:00,2004,12,19,11,47.0,40.0,40.0,45.0,43.0,43.0,37.0,43.0,36.0,42.0,41.0,62076.0,62097.0,0
2004-12-19 12:00:00,2004,12,19,12,47.0,41.0,43.0,47.0,46.0,44.0,39.0,45.0,42.0,45.0,42.0,62097.0,62370.0,0
2004-12-19 13:00:00,2004,12,19,13,48.0,42.0,44.0,48.0,47.0,46.0,40.0,46.0,46.0,46.0,42.0,62370.0,64554.0,0
2004-12-19 14:00:00,2004,12,19,14,50.0,40.0,45.0,48.0,48.0,45.0,41.0,46.0,46.0,46.0,43.0,64554.0,65520.0,0
2004-12-19 15:00:00,2004,12,19,15,47.0,38.0,45.0,47.0,47.0,43.0,41.0,44.0,44.0,44.0,39.0,65520.0,71337.0,0
2004-12-19 16:00:00,2004,12,19,16,45.0,38.0,44.0,46.0,45.0,43.0,41.0,44.0,44.0,44.0,39.0,71337.0,77742.0,0
2004-12-19 17:00:00,2004,12,19,17,43.0,33.0,43.0,44.0,41.0,40.0,41.0,42.0,42.0,41.0,32.0,77742.0,77616.0,0
2004-12-19 18:00:00,2004,12,19,18,42.0,30.0,41.0,42.0,40.0,37.0,39.0,40.0,35.0,39.0,26.0,77616.0,77910.0,0
2004-12-19 19:00:00,2004,12,19,19,40.0,27.0,37.0,40.0,38.0,36.0,33.0,39.0,31.0,38.0,25.0,77910.0,79296.0,0
2004-12-19 20:00:00,2004,12,19,20,40.0,25.0,36.0,40.0,36.0,34.0,29.0,39.0,29.0,35.0,25.0,79296.0,79779.0,0
2004-12-19 21:00:00,2004,12,19,21,38.0,23.0,34.0,38.0,34.0,33.0,25.0,34.0,26.0,33.0,21.0,79779.0,79674.0,0
2004-12-19 22:00:00,2004,12,19,22,32.0,19.0,33.0,33.0,29.0,30.0,24.0,28.0,25.0,30.0,18.0,79674.0,79758.0,0
2004-12-19 23:00:00,2004,12,19,23,31.0,17.0,28.0,30.0,26.0,26.0,23.0,27.0,22.0,26.0,17.0,79758.0,80094.0,0
2004-12-20 00:00:00,2004,12,20,0,28.0,14.0,25.0,26.0,24.0,24.0,21.0,25.0,20.0,24.0,14.0,80094.0,79464.0,1
2004-12-20 01:00:00,2004,12,20,1,26.0,13.0,23.0,25.0,21.0,22.0,19.0,22.0,18.0,22.0,13.0,79464.0,79863.0,1
2004-12-20 02:00:00,2004,12,20,2,22.0,11.0,20.0,22.0,20.0,20.0,18.0,19.0,18.0,19.0,11.0,79863.0,79548.0,1
2004-12-20 03:00:00,2004,12,20,3,21.0,12.0,19.0,19.0,19.0,18.0,16.0,18.0,17.0,18.0,10.0,79548.0,80031.0,1
2004-12-20 04:00:00,2004,12,20,4,19.0,11.0,18.0,17.0,18.0,16.0,15.0,17.0,15.0,16.0,10.0,80031.0,79464.0,1
2004-12-20 05:00:00,2004,12,20,5,18.0,11.0,17.0,18.0,16.0,15.0,13.0,16.0,13.0,15.0,10.0,79464.0,40467.0,1
2004-12-20 06:00:00,2004,12,20,6,18.0,11.0,16.0,17.0,14.0,14.0,13.0,16.0,13.0,14.0,10.0,40467.0,24780.0,1
2004-12-20 07:00:00,2004,12,20,7,17.0,10.0,14.0,16.0,13.0,13.0,12.0,14.0,13.0,13.0,10.0,24780.0,24675.0,1
2004-12-20 08:00:00,2004,12,20,8,16.0,7.0,14.0,16.0,12.0,13.0,12.0,14.0,13.0,13.0,8.0,24675.0,24591.0,1
2004-12-20 09:00:00,2004,12,20,9,16.0,9.0,13.0,17.0,11.0,15.0,14.0,17.0,16.0,16.0,10.0,24591.0,34146.0,1
2004-12-20 10:00:00,2004,12,20,10,16.0,11.0,14.0,18.0,13.0,17.0,17.0,18.0,18.0,18.0,11.0,34146.0,73794.0,1
2004-12-20 11:00:00,2004,12,20,11,18.0,14.0,15.0,20.0,13.0,19.0,19.0,20.0,19.0,20.0,13.0,73794.0,76797.0,1
2004-12-20 12:00:00,2004,12,20,12,19.0,15.0,16.0,21.0,15.0,21.0,21.0,22.0,20.0,22.0,15.0,76797.0,78204.0,1
2004-12-20 13:00:00,2004,12,20,13,21.0,17.0,18.0,24.0,17.0,22.0,23.0,24.0,22.0,24.0,18.0,78204.0,85092.0,1
2004-12-20 14:00:00,2004,12,20,14,22.0,19.0,20.0,25.0,19.0,24.0,24.0,26.0,24.0,26.0,20.0,85092.0,91434.0,1
2004-12-20 15:00:00,2004,12,20,15,23.0,19.0,20.0,26.0,20.0,25.0,26.0,26.0,26.0,26.0,22.0,91434.0,90594.0,1
2004-12-20 16:00:00,2004,12,20,16,23.0,20.0,21.0,26.0,20.0,25.0,25.0,26.0,26.0,26.0,22.0,90594.0,45465.0,1
2004-12-20 17:00:00,2004,12,20,17,23.0,21.0,21.0,24.0,19.0,25.0,23.0,23.0,24.0,25.0,22.0,45465.0,24675.0,1
2004-12-20 18:00:00,2004,12,20,18,23.0,19.0,19.0,20.0,19.0,21.0,21.0,21.0,20.0,22.0,19.0,24675.0,24885.0,1
2004-12-20 19:00:00,2004,12,20,19,23.0,18.0,19.0,18.0,18.0,19.0,19.0,18.0,19.0,19.0,18.0,24885.0,34776.0,1
2004-12-20 20:00:00,2004,12,20,20,23.0,17.0,18.0,18.0,17.0,18.0,18.0,16.0,18.0,18.0,22.0,34776.0,76335.0,1
2004-12-20 21:00:00,2004,12,20,21,22.0,18.0,17.0,19.0,16.0,18.0,18.0,17.0,20.0,18.0,20.0,76335.0,80010.0,1
2004-12-20 22:00:00,2004,12,20,22,24.0,16.0,18.0,18.0,16.0,17.0,19.0,17.0,22.0,18.0,19.0,80010.0,92295.0,1
2004-12-20 23:00:00,2004,12,20,23,24.0,14.0,15.0,19.0,15.0,17.0,18.0,19.0,21.0,18.0,19.0,92295.0,92064.0,1
2004-12-21 00:00:00,2004,12,21,0,20.0,15.0,16.0,19.0,16.0,17.0,18.0,18.0,20.0,17.0,18.0,92064.0,91560.0,1
2004-12-21 01:00:00,2004,12,21,1,19.0,16.0,16.0,19.0,17.0,18.0,18.0,18.0,20.0,19.0,17.0,91560.0,91770.0,1
2004-12-21 02:00:00,2004,12,21,2,20.0,16.0,16.0,19.0,16.0,19.0,18.0,19.0,20.0,19.0,17.0,91770.0,81690.0,1
2004-12-21 03:00:00,2004,12,21,3,19.0,14.0,15.0,20.0,17.0,18.0,18.0,19.0,20.0,19.0,19.0,81690.0,79674.0,1
2004-12-21 04:00:00,2004,12,21,4,19.0,17.0,17.0,20.0,17.0,18.0,19.0,19.0,20.0,19.0,19.0,79674.0,80409.0,1
2004-12-21 05:00:00,2004,12,21,5,21.0,20.0,17.0,20.0,16.0,20.0,20.0,20.0,20.0,22.0,21.0,80409.0,35910.0,1
2004-12-21 06:00:00,2004,12,21,6,26.0,29.0,18.0,21.0,18.0,21.0,20.0,20.0,20.0,22.0,27.0,35910.0,24780.0,1
2004-12-21 07:00:00,2004,12,21,7,26.0,28.0,20.0,24.0,18.0,21.0,21.0,20.0,20.0,22.0,28.0,24780.0,25095.0,1
2004-12-21 08:00:00,2004,12,21,8,27.0,25.0,20.0,26.0,22.0,22.0,22.0,25.0,22.0,24.0,26.0,25095.0,33054.0,1
2004-12-21 09:00:00,2004,12,21,9,32.0,29.0,24.0,30.0,27.0,27.0,27.0,28.0,27.0,28.0,30.0,33054.0,72954.0,1
2004-12-21 10:00:00,2004,12,21,10,35.0,33.0,28.0,36.0,33.0,33.0,32.0,36.0,31.0,34.0,35.0,72954.0,82656.0,1
2004-12-21 11:00:00,2004,12,21,11,39.0,37.0,32.0,40.0,37.0,38.0,36.0,39.0,34.0,39.0,42.0,82656.0,84189.0,1
2004-12-21 12:00:00,2004,12,21,12,41.0,44.0,36.0,42.0,39.0,44.0,41.0,43.0,39.0,45.0,46.0,84189.0,84588.0,1
2004-12-21 13:00:00,2004,12,21,13,44.0,48.0,38.0,45.0,40.0,48.0,45.0,45.0,44.0,48.0,48.0,84588.0,83349.0,1
2004-12-21 14:00:00,2004,12,21,14,46.0,48.0,40.0,48.0,41.0,50.0,48.0,49.0,47.0,51.0,47.0,83349.0,83706.0,1
2004-12-21 15:00:00,2004,12,21,15,46.0,49.0,41.0,49.0,42.0,52.0,51.0,51.0,49.0,52.0,48.0,83706.0,83937.0,1
2004-12-21 16:00:00,2004,12,21,16,46.0,51.0,41.0,49.0,41.0,50.0,49.0,49.0,49.0,51.0,50.0,83937.0,84609.0,1
2004-12-21 17:00:00,2004,12,21,17,44.0,48.0,40.0,46.0,39.0,45.0,43.0,46.0,46.0,46.0,51.0,84609.0,84105.0,1
2004-12-21 18:00:00,2004,12,21,18,42.0,43.0,39.0,40.0,36.0,43.0,39.0,40.0,43.0,44.0,46.0,84105.0,83496.0,1
2004-12-21 19:00:00,2004,12,21,19,43.0,43.0,37.0,39.0,33.0,40.0,37.0,36.0,41.0,41.0,44.0,83496.0,84000.0,1
2004-12-21 20:00:00,2004,12,21,20,38.0,43.0,38.0,39.0,33.0,40.0,39.0,35.0,40.0,41.0,43.0,84000.0,78813.0,1
2004-12-21 21:00:00,2004,12,21,21,36.0,43.0,38.0,41.0,32.0,40.0,39.0,41.0,41.0,43.0,45.0,78813.0,70140.0,1
2004-12-21 22:00:00,2004,12,21,22,38.0,43.0,37.0,43.0,34.0,40.0,41.0,44.0,41.0,44.0,45.0,70140.0,70371.0,1
2004-12-21 23:00:00,2004,12,21,23,45.0,40.0,37.0,39.0,34.0,39.0,43.0,41.0,39.0,42.0,45.0,70371.0,70770.0,1
2004-12-22 00:00:00,2004,12,22,0,45.0,40.0,37.0,37.0,35.0,37.0,41.0,38.0,37.0,38.0,45.0,70770.0,71295.0,1
2004-12-22 01:00:00,2004,12,22,1,44.0,41.0,37.0,36.0,37.0,37.0,39.0,31.0,38.0,36.0,47.0,71295.0,71148.0,1
2004-12-22 02:00:00,2004,12,22,2,43.0,39.0,33.0,36.0,33.0,35.0,38.0,31.0,38.0,34.0,46.0,71148.0,71001.0,1
2004-12-22 03:00:00,2004,12,22,3,43.0,38.0,28.0,35.0,30.0,33.0,38.0,30.0,38.0,34.0,44.0,71001.0,70917.0,1
2004-12-22 04:00:00,2004,12,22,4,42.0,38.0,28.0,34.0,29.0,33.0,39.0,34.0,37.0,35.0,40.0,70917.0,70707.0,1
2004-12-22 05:00:00,2004,12,22,5,41.0,35.0,36.0,33.0,31.0,33.0,39.0,34.0,37.0,34.0,37.0,70707.0,68502.0,1
2004-12-22 06:00:00,2004,12,22,6,41.0,33.0,38.0,32.0,33.0,31.0,37.0,34.0,37.0,33.0,36.0,68502.0,68670.0,1
2004-12-22 07:00:00,2004,12,22,7,41.0,31.0,39.0,32.0,35.0,31.0,37.0,32.0,36.0,32.0,35.0,68670.0,83139.0,1
2004-12-22 08:00:00,2004,12,22,8,41.0,31.0,40.0,33.0,34.0,29.0,37.0,32.0,36.0,31.0,31.0,83139.0,82950.0,1
2004-12-22 09:00:00,2004,12,22,9,47.0,35.0,39.0,41.0,41.0,38.0,43.0,39.0,40.0,40.0,36.0,82950.0,84042.0,1
2004-12-22 10:00:00,2004,12,22,10,51.0,39.0,45.0,47.0,48.0,44.0,48.0,46.0,44.0,45.0,42.0,84042.0,83265.0,1
2004-12-22 11:00:00,2004,12,22,11,55.0,44.0,49.0,53.0,52.0,50.0,54.0,52.0,50.0,51.0,48.0,83265.0,82236.0,1
2004-12-22 12:00:00,2004,12,22,12,57.0,50.0,51.0,59.0,56.0,55.0,59.0,56.0,55.0,55.0,55.0,82236.0,82005.0,1
2004-12-22 13:00:00,2004,12,22,13,60.0,57.0,55.0,62.0,60.0,60.0,61.0,62.0,59.0,60.0,59.0,82005.0,82131.0,1
2004-12-22 14:00:00,2004,12,22,14,60.0,58.0,57.0,63.0,61.0,60.0,63.0,63.0,60.0,61.0,61.0,82131.0,82299.0,1
2004-12-22 15:00:00,2004,12,22,15,57.0,59.0,57.0,63.0,61.0,60.0,63.0,62.0,61.0,62.0,60.0,82299.0,75894.0,1
2004-12-22 16:00:00,2004,12,22,16,53.0,58.0,56.0,61.0,58.0,60.0,62.0,62.0,60.0,61.0,59.0,75894.0,69804.0,1
2004-12-22 17:00:00,2004,12,22,17,50.0,55.0,52.0,58.0,51.0,56.0,55.0,60.0,57.0,58.0,58.0,69804.0,70959.0,1
2004-12-22 18:00:00,2004,12,22,18,49.0,53.0,49.0,55.0,47.0,54.0,55.0,58.0,55.0,56.0,57.0,70959.0,71085.0,1
2004-12-22 19:00:00,2004,12,22,19,49.0,54.0,48.0,51.0,46.0,56.0,57.0,59.0,53.0,57.0,55.0,71085.0,71064.0,1
2004-12-22 20:00:00,2004,12,22,20,51.0,59.0,44.0,50.0,47.0,55.0,56.0,55.0,53.0,56.0,58.0,71064.0,71379.0,1
2004-12-22 21:00:00,2004,12,22,21,50.0,58.0,45.0,51.0,48.0,53.0,55.0,54.0,52.0,55.0,58.0,71379.0,71316.0,1
2004-12-22 22:00:00,2004,12,22,22,52.0,52.0,48.0,51.0,49.0,53.0,54.0,53.0,55.0,54.0,54.0,71316.0,71358.0,1
2004-12-22 23:00:00,2004,12,22,23,54.0,52.0,47.0,52.0,47.0,53.0,53.0,53.0,54.0,54.0,53.0,71358.0,79506.0,1
2004-12-23 00:00:00,2004,12,23,0,55.0,52.0,45.0,53.0,48.0,52.0,53.0,53.0,54.0,54.0,54.0,79506.0,83580.0,1
2004-12-23 01:00:00,2004,12,23,1,56.0,52.0,47.0,55.0,51.0,51.0,51.0,52.0,53.0,53.0,54.0,83580.0,83139.0,1
2004-12-23 02:00:00,2004,12,23,2,57.0,52.0,50.0,56.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,83139.0,83160.0,1
2004-12-23 03:00:00,2004,12,23,3,56.0,52.0,50.0,56.0,52.0,52.0,52.0,54.0,53.0,54.0,54.0,83160.0,82635.0,1
2004-12-23 04:00:00,2004,12,23,4,58.0,52.0,52.0,56.0,52.0,53.0,54.0,55.0,54.0,55.0,54.0,82635.0,69657.0,1
2004-12-23 05:00:00,2004,12,23,5,56.0,53.0,52.0,56.0,54.0,54.0,55.0,54.0,54.0,55.0,54.0,69657.0,65373.0,1
2004-12-23 06:00:00,2004,12,23,6,56.0,53.0,54.0,55.0,56.0,54.0,54.0,56.0,54.0,56.0,54.0,65373.0,65982.0,1
2004-12-23 07:00:00,2004,12,23,7,58.0,54.0,55.0,57.0,58.0,55.0,55.0,57.0,55.0,56.0,54.0,65982.0,65100.0,1
2004-12-23 08:00:00,2004,12,23,8,58.0,55.0,54.0,58.0,58.0,56.0,55.0,57.0,55.0,56.0,55.0,65100.0,65772.0,1
2004-12-23 09:00:00,2004,12,23,9,58.0,56.0,55.0,61.0,58.0,58.0,57.0,60.0,56.0,59.0,56.0,65772.0,69615.0,1
2004-12-23 10:00:00,2004,12,23,10,58.0,57.0,56.0,63.0,59.0,59.0,59.0,63.0,58.0,60.0,56.0,69615.0,70686.0,1
2004-12-23 11:00:00,2004,12,23,11,62.0,58.0,57.0,65.0,61.0,62.0,61.0,64.0,60.0,62.0,59.0,70686.0,69300.0,1
2004-12-23 12:00:00,2004,12,23,12,62.0,56.0,59.0,66.0,63.0,62.0,63.0,66.0,61.0,63.0,56.0,69300.0,69174.0,1
2004-12-23 13:00:00,2004,12,23,13,63.0,52.0,60.0,67.0,63.0,60.0,64.0,66.0,62.0,62.0,54.0,69174.0,68082.0,1
2004-12-23 14:00:00,2004,12,23,14,62.0,48.0,60.0,66.0,62.0,60.0,64.0,66.0,59.0,61.0,51.0,68082.0,68355.0,1
2004-12-23 15:00:00,2004,12,23,15,59.0,47.0,60.0,65.0,64.0,61.0,60.0,65.0,56.0,61.0,50.0,68355.0,69006.0,1
2004-12-23 16:00:00,2004,12,23,16,61.0,44.0,59.0,65.0,63.0,55.0,57.0,62.0,55.0,55.0,46.0,69006.0,68964.0,1
2004-12-23 17:00:00,2004,12,23,17,59.0,40.0,59.0,66.0,60.0,51.0,56.0,60.0,54.0,52.0,42.0,68964.0,69069.0,1
2004-12-23 18:00:00,2004,12,23,18,60.0,37.0,57.0,61.0,53.0,49.0,54.0,56.0,52.0,51.0,37.0,69069.0,68943.0,1
2004-12-23 19:00:00,2004,12,23,19,56.0,34.0,51.0,55.0,53.0,47.0,50.0,56.0,46.0,48.0,35.0,68943.0,69237.0,1
2004-12-23 20:00:00,2004,12,23,20,53.0,34.0,48.0,55.0,51.0,44.0,47.0,54.0,42.0,46.0,33.0,69237.0,69027.0,1
2004-12-23 21:00:00,2004,12,23,21,47.0,32.0,46.0,54.0,45.0,42.0,42.0,52.0,38.0,43.0,32.0,69027.0,68817.0,1
2004-12-23 22:00:00,2004,12,23,22,44.0,31.0,43.0,51.0,41.0,42.0,38.0,47.0,36.0,42.0,31.0,68817.0,77763.0,1
2004-12-23 23:00:00,2004,12,23,23,40.0,30.0,40.0,44.0,40.0,40.0,37.0,43.0,36.0,39.0,29.0,77763.0,81333.0,1
2004-12-24 00:00:00,2004,12,24,0,40.0,30.0,38.0,42.0,38.0,38.0,36.0,39.0,34.0,37.0,29.0,81333.0,82110.0,0
2004-12-24 01:00:00,2004,12,24,1,40.0,28.0,38.0,40.0,38.0,36.0,34.0,37.0,34.0,36.0,27.0,82110.0,82551.0,0
2004-12-24 02:00:00,2004,12,24,2,38.0,28.0,37.0,40.0,37.0,34.0,33.0,37.0,32.0,35.0,27.0,82551.0,82593.0,0
2004-12-24 03:00:00,2004,12,24,3,38.0,28.0,36.0,38.0,35.0,34.0,33.0,36.0,32.0,34.0,27.0,82593.0,82257.0,0
2004-12-24 04:00:00,2004,12,24,4,37.0,28.0,35.0,37.0,34.0,33.0,32.0,35.0,32.0,33.0,27.0,82257.0,82383.0,0
2004-12-24 05:00:00,2004,12,24,5,36.0,26.0,34.0,36.0,33.0,31.0,31.0,35.0,31.0,32.0,26.0,82383.0,82215.0,0
2004-12-24 06:00:00,2004,12,24,6,36.0,26.0,33.0,34.0,33.0,31.0,31.0,33.0,31.0,31.0,26.0,82215.0,72513.0,0
2004-12-24 07:00:00,2004,12,24,7,35.0,26.0,32.0,34.0,31.0,31.0,30.0,33.0,31.0,31.0,26.0,72513.0,66507.0,0
2004-12-24 08:00:00,2004,12,24,8,34.0,25.0,31.0,33.0,31.0,30.0,30.0,33.0,30.0,30.0,26.0,66507.0,67011.0,0
2004-12-24 09:00:00,2004,12,24,9,36.0,26.0,31.0,34.0,32.0,31.0,31.0,33.0,30.0,32.0,26.0,67011.0,66780.0,0
2004-12-24 10:00:00,2004,12,24,10,36.0,27.0,31.0,35.0,33.0,33.0,31.0,35.0,31.0,33.0,26.0,66780.0,67179.0,0
2004-12-24 11:00:00,2004,12,24,11,36.0,28.0,32.0,36.0,33.0,34.0,34.0,35.0,32.0,34.0,26.0,67179.0,66843.0,0
2004-12-24 12:00:00,2004,12,24,12,36.0,29.0,34.0,36.0,35.0,35.0,34.0,36.0,32.0,35.0,28.0,66843.0,67053.0,0
2004-12-24 13:00:00,2004,12,24,13,36.0,30.0,33.0,36.0,35.0,35.0,35.0,36.0,32.0,35.0,29.0,67053.0,65625.0,0
2004-12-24 14:00:00,2004,12,24,14,36.0,30.0,34.0,36.0,35.0,35.0,33.0,36.0,32.0,35.0,29.0,65625.0,62916.0,0
2004-12-24 15:00:00,2004,12,24,15,35.0,30.0,34.0,36.0,33.0,35.0,33.0,36.0,32.0,35.0,29.0,62916.0,56427.0,0
2004-12-24 16:00:00,2004,12,24,16,34.0,30.0,33.0,36.0,33.0,34.0,32.0,35.0,31.0,35.0,29.0,56427.0,50505.0,0
2004-12-24 17:00:00,2004,12,24,17,34.0,29.0,32.0,35.0,31.0,33.0,31.0,35.0,31.0,34.0,29.0,50505.0,60459.0,0
2004-12-24 18:00:00,2004,12,24,18,35.0,27.0,31.0,35.0,31.0,31.0,31.0,34.0,30.0,32.0,27.0,60459.0,64806.0,0
2004-12-24 19:00:00,2004,12,24,19,33.0,24.0,31.0,34.0,30.0,30.0,29.0,33.0,29.0,31.0,24.0,64806.0,66360.0,0
2004-12-24 20:00:00,2004,12,24,20,33.0,24.0,31.0,33.0,31.0,30.0,28.0,33.0,28.0,30.0,22.0,66360.0,66570.0,0
2004-12-24 21:00:00,2004,12,24,21,31.0,22.0,30.0,33.0,29.0,29.0,27.0,31.0,25.0,29.0,20.0,66570.0,66381.0,0
2004-12-24 22:00:00,2004,12,24,22,31.0,21.0,30.0,31.0,28.0,28.0,25.0,31.0,23.0,28.0,19.0,66381.0,66234.0,0
2004-12-24 23:00:00,2004,12,24,23,31.0,20.0,29.0,31.0,28.0,26.0,24.0,30.0,23.0,27.0,19.0,66234.0,66948.0,0
2004-12-25 00:00:00,2004,12,25,0,31.0,20.0,28.0,31.0,27.0,26.0,23.0,28.0,22.0,26.0,20.0,66948.0,66780.0,0
2004-12-25 01:00:00,2004,12,25,1,31.0,19.0,27.0,31.0,26.0,24.0,22.0,28.0,21.0,24.0,19.0,66780.0,66948.0,0
2004-12-25 02:00:00,2004,12,25,2,30.0,19.0,27.0,31.0,25.0,25.0,22.0,28.0,22.0,24.0,19.0,66948.0,67158.0,0
2004-12-25 03:00:00,2004,12,25,3,31.0,18.0,26.0,31.0,26.0,24.0,22.0,29.0,22.0,23.0,19.0,67158.0,67158.0,0
2004-12-25 04:00:00,2004,12,25,4,30.0,19.0,26.0,30.0,24.0,25.0,23.0,28.0,23.0,23.0,17.0,67158.0,68607.0,0
2004-12-25 05:00:00,2004,12,25,5,29.0,18.0,25.0,30.0,24.0,24.0,23.0,28.0,22.0,23.0,15.0,68607.0,70980.0,0
2004-12-25 06:00:00,2004,12,25,6,29.0,17.0,25.0,30.0,23.0,24.0,22.0,28.0,21.0,23.0,17.0,70980.0,71379.0,0
2004-12-25 07:00:00,2004,12,25,7,28.0,19.0,24.0,30.0,23.0,25.0,21.0,27.0,20.0,24.0,15.0,71379.0,71169.0,0
2004-12-25 08:00:00,2004,12,25,8,28.0,19.0,25.0,30.0,24.0,24.0,21.0,27.0,20.0,23.0,16.0,71169.0,72429.0,0
2004-12-25 09:00:00,2004,12,25,9,28.0,21.0,24.0,31.0,26.0,26.0,25.0,28.0,26.0,24.0,19.0,72429.0,73206.0,0
2004-12-25 10:00:00,2004,12,25,10,28.0,22.0,26.0,32.0,28.0,27.0,28.0,30.0,27.0,26.0,20.0,73206.0,84798.0,0
2004-12-25 11:00:00,2004,12,25,11,31.0,24.0,28.0,33.0,30.0,29.0,30.0,33.0,29.0,29.0,24.0,84798.0,83559.0,0
2004-12-25 12:00:00,2004,12,25,12,31.0,25.0,29.0,34.0,31.0,30.0,32.0,35.0,32.0,30.0,26.0,83559.0,83307.0,0
2004-12-25 13:00:00,2004,12,25,13,31.0,27.0,30.0,35.0,31.0,31.0,33.0,35.0,32.0,32.0,27.0,83307.0,82971.0,0
2004-12-25 14:00:00,2004,12,25,14,31.0,29.0,31.0,35.0,31.0,33.0,34.0,35.0,32.0,33.0,28.0,82971.0,82761.0,0
2004-12-25 15:00:00,2004,12,25,15,31.0,32.0,31.0,35.0,31.0,34.0,35.0,35.0,33.0,34.0,30.0,82761.0,79947.0,0
2004-12-25 16:00:00,2004,12,25,16,31.0,32.0,32.0,34.0,31.0,32.0,34.0,33.0,32.0,33.0,32.0,79947.0,79968.0,0
2004-12-25 17:00:00,2004,12,25,17,31.0,30.0,30.0,32.0,28.0,31.0,29.0,30.0,31.0,31.0,31.0,79968.0,80913.0,0
2004-12-25 18:00:00,2004,12,25,18,29.0,27.0,29.0,31.0,28.0,28.0,28.0,30.0,28.0,28.0,29.0,80913.0,72786.0,0
2004-12-25 19:00:00,2004,12,25,19,29.0,24.0,28.0,31.0,27.0,28.0,26.0,28.0,26.0,27.0,26.0,72786.0,70959.0,0
2004-12-25 20:00:00,2004,12,25,20,29.0,22.0,27.0,30.0,25.0,26.0,23.0,28.0,24.0,26.0,23.0,70959.0,70518.0,0
2004-12-25 21:00:00,2004,12,25,21,29.0,21.0,26.0,30.0,25.0,26.0,23.0,28.0,22.0,26.0,21.0,70518.0,70392.0,0
